Year,tas_diff
1850,0.13490936771811232
1851,-0.17968301595567843
1852,-0.40468991308199825
1853,-0.2098607632169518
1854,-0.06711812063063982
1855,-0.14161419882757967
1856,0.11003675619114289
1857,0.059283896575625245
1858,0.05965411103270818
1859,0.02407129292557103
1860,0.08378968432100106
1861,-0.20192553485400389
1862,-0.11008650232929582
1863,0.0014682720879492222
1864,-0.1241931887889821
1865,0.03263651885128573
1866,-0.009357520583355497
1867,0.09403110515057517
1868,0.06591550846274763
1869,0.12266077740449141
1870,-0.027892157991319767
1871,0.2286790287601638
1872,0.3141013221270257
1873,0.15914927074246601
1874,0.05669406272425748
1875,0.0739461707254162
1876,0.04174677409241595
1877,0.008283781538139773
1878,0.12926600740659516
1879,0.06983445182807234
1880,-0.16315858400712954
1881,0.0093267630767171
1882,0.15424842512161352
1883,-0.016302084184067797
1884,-0.00907601931632887
1885,-0.19327986822260565
1886,-0.19099355070766535
1887,0.020063234979864064
1888,0.19150502462581728
1889,0.11404999302043108
1890,0.00786773114713439
1891,0.42275387052530905
1892,0.48050709892047405
1893,0.10396633883862863
1894,0.06015420456406813
1895,0.009671294793532681
1896,0.17246823754272564
1897,0.1997425542301052
1898,0.3340956688145282
1899,0.21830529839805274
1900,0.19355107557218465
1901,0.09116546790655
1902,0.10349383250147928
1903,0.3220992575701467
1904,0.21049006590947983
1905,0.027668472706530875
1906,0.12372905965772787
1907,0.14770172394631284
1908,0.16171067834254224
1909,0.38810922540114234
1910,0.2633311953255749
1911,0.2646299365224441
1912,0.24246698507499864
1913,0.0172306760587346
1914,0.3124579535293322
1915,0.31344120946757126
1916,0.4031207671845466
1917,0.2832485619411163
1918,0.4346792283416776
1919,0.32382822955010704
1920,0.20924934720788818
1921,0.31301351514186765
1922,0.24286639651249825
1923,0.32921651392799606
1924,0.11062373297359512
1925,0.33208508911070345
1926,0.5335614799928164
1927,0.17903063074130487
1928,0.22060944741642777
1929,0.1478284668382157
1930,0.1202339203574882
1931,0.14859756398857532
1932,0.1015369444595183
1933,0.2025760139072866
1934,0.17400864639544195
1935,0.21706612716750956
1936,-0.07537028465833762
1937,0.0794662323243227
1938,0.18163680714816033
1939,0.4318240794974567
1940,0.3675680664063591
1941,0.20208840166680453
1942,0.15912529615014726
1943,0.16494092150199363
1944,-0.009727314916889662
1945,0.10251806533441465
1946,0.23553436667220207
1947,0.1602659610550614
1948,-0.10381075120105182
1949,0.13780916099345214
1950,0.14002044834775773
1951,0.17786244095277676
1952,0.011616673051100479
1953,-0.06939350224806423
1954,0.21817273796500247
1955,0.22154489588308945
1956,0.19131325824487289
1957,-0.042859274409946524
1958,-0.14013297014742232
1959,-0.07237549890909123
1960,0.037053107155349374
1961,0.162356180031882
1962,-0.07634709990624322
1963,-0.20728628324328358
1964,0.05192426490205443
1965,0.01151349078497721
1966,0.09483571462352186
1967,-0.030935060629331823
1968,-0.11933932278504156
1969,0.1054768899122881
1970,0.2228900839923712
1971,0.11461843143617856
1972,-0.09618158039044356
1973,0.0803327457279377
1974,-0.25789055988284937
1975,-0.09269733718238848
1976,-0.0807358859119301
1977,0.07881287653176633
1978,0.06390075027469189
1979,-0.025212252332272533
1980,-0.2000269431224817
1981,-0.2298348465544543
1982,0.07406667707841674
1983,-0.32374914262967275
1984,-0.07192431031831248
1985,-0.09356125936207682
1986,-0.15292461396457502
1987,0.11924494215741899
1988,-0.14680431272338312
1989,-0.053852120386832625
1990,-0.15830347224240437
1991,-0.0716273254574259
1992,-0.16856877318313546
1993,-0.45779183780612065
1994,0.029111843909201962
1995,0.12103387854827341
1996,0.13372337163927794
1997,0.07603355042349358
1998,0.02230978870621836
1999,0.07405285059948552
2000,-0.024272885973200875
2001,-0.053273690912558624
2002,-0.04269494110061545
2003,-0.014342541807595754
2004,0.14190034091125314
2005,0.18084491449112838
2006,-0.039599769580214605
2007,0.006994729046108983
2008,0.388235612645099
2009,0.0988254902317025
2010,0.17613103182906875
2011,0.0009662324822639068
2012,0.033615194188620245
2013,0.1016043132555755
2014,0.15425378579210158
2015,0.2761484429524699
2016,0.2130991636690116
2017,0.3497251757366999
2018,0.26237637487036536
2019,0.16162868905137362
2020,0.4440346345960233
2021,0.36610646767567445
2022,0.2803909843700447
2023,0.5086103684256704
2024,0.24855019791983635
2025,0.30098120738393286
2026,0.34660807308396535
2027,0.2556109093819732
2028,0.4936553087120854
2029,0.4806748973148385
2030,0.30392194711379616
2031,0.3063885629572911
2032,0.41461687070277176
2033,0.31341980623407206
