Year	ERF
0	0.030169181801940448
1	-0.08367250499442014
2	-0.1461745365807851
3	-0.17222951660734484
4	-0.16869318347972484
5	-0.06713357319066482
6	0.19123167020089582
7	-0.4079097129531785
8	-0.1255769262502973
9	0.22714128993783944
10	-0.1272819855396961
11	-0.42723181665173426
12	-0.45449057044926827
13	0.04791920138697964
14	0.033420477490061315
15	-0.20060234689703935
16	0.14224600655586842
17	-0.14408725097492836
18	0.2615673172925316
19	-0.24560787383822263
20	0.27001760762382265
21	0.13687912286280865
22	-0.11609636382933643
23	-0.13407591275153793
24	-0.05140443813087465
25	0.027883645809634816
26	0.21755288825014749
27	0.0034835868510991186
28	-0.09590854987505207
29	-0.04757008395562058
30	0.07717186457131826
31	0.20216347542146546
32	-0.21353134374553467
33	-0.4455739331624495
34	-1.033423499364393
35	-0.3767267422909125
36	0.039287128505791934
37	0.23643909472462143
38	-0.052030028890223776
39	0.27440665026670163
40	0.2326422820278411
41	-0.2436769999261857
42	-0.06478824703793025
43	0.3949676827215819
44	-0.09664029506611382
45	0.038125292516408116
46	0.21489948828175273
47	-0.10333106682499163
48	0.1072746678495298
49	-0.05766365669091616
50	0.20653168669041008
51	0.25730857219151115
52	-0.33714519330786563
53	-0.1784731233781227
54	-0.19251499044375747
55	0.20884497238287197
56	0.22391082767508716
57	-0.09704978046135115
58	0.3654323326426555
59	0.2924208952666926
60	0.010703366313136425
61	0.1288976532627933
62	-0.007892066593953473
63	-0.2820368491187572
64	0.4830393784354595
65	0.22886391605116813
66	0.13029030221794394
67	0.3530832605291429
68	0.32529803770020976
69	0.3384143386531975
70	0.43054150944324765
71	-0.20400420623099408
72	-0.06290794608641492
73	0.10756364030826439
74	0.3429406792277202
75	0.12291180784491622
76	0.1475362741336527
77	0.4166204881379082
78	0.06707013492327106
79	0.06093392639738804
80	0.5761736320886949
81	-0.12303821838388446
82	-0.13908191866649383
83	0.21428027907998579
84	0.1120585920636814
85	-0.2315789264246939
86	0.4520838779553885
87	0.5782623427972224
88	0.3828249374849234
89	0.14100549366981235
90	0.08258734685220778
91	0.46956142131752954
92	0.08877466642521231
93	0.11341509417141699
94	-0.19965406681048065
95	0.589722712133564
96	0.02964246217058525
97	0.12920210197467677
98	0.35938618543587975
99	0.1573907817972963
100	0.07364974694258083
101	0.08292188350635768
102	0.22207279428531573
103	0.07381154648544402
104	0.3615638887047164
105	0.31111893800325063
106	-0.06265325008480567
107	0.49174841108628153
108	0.32154296444545466
109	-0.3121023458207492
110	-0.1469078584803895
111	0.32479655136651053
112	-0.5447821052308994
113	-0.6205638593696192
114	-0.23788815921795398
115	0.27855126766372607
116	0.037232596905457035
117	-0.024173429995849816
118	0.13369048304357853
119	-0.02456724977860303
120	0.2908250421191993
121	-0.10332799587970015
122	0.5342713778308729
123	0.053908032937958816
124	0.2257423891062986
125	0.13648424503513606
126	0.1966837946433848
127	0.5579330505717246
128	0.5047806032969786
129	0.4299517632476508
130	-0.06912567588501545
131	0.5914981267142545
132	0.22829462474797238
133	-0.26013030483232563
134	0.3164850517999095
135	0.4377110020079198
136	0.3533129547792675
137	0.28727292123078796
138	0.6168865947254625
139	0.9934770977677576
140	0.36279123075816216
141	0.6500023293970619
142	0.3222241399839179
143	0.1815726004686588
144	0.7109454833327665
145	1.0346145709883994
146	0.6988656064418846
147	0.8942115747755188
148	0.5908455177314345
149	0.8957003969478327
150	1.059215306763245
151	1.2419475459799227
152	1.0406746457231415
153	0.8720401000872058
154	1.2601590967201926
155	0.9987196003440321
156	1.180967602636554
157	0.6029284412429546
158	1.3536899934925897
159	0.8610850938824937
160	1.5094674633346825
161	1.3037424118585101
162	1.1387560814046556
163	1.6880237718204891
164	1.5697243938482797
165	1.4152336637805727
166	1.4971607023654534
167	1.8691502931642434
168	1.40094381352649
169	1.8207351321325973
170	2.052688455309672
171	1.6076880006248393
172	1.896313351552136
173	2.3338818098458876
174	2.064204416015631
175	1.7116651684390223
176	2.10825896046721
177	2.081980657407165
178	1.915024862260705
179	2.1153431448949283
180	2.10205673441647
181	1.9514427408060122
182	2.4646151208503495
183	2.651078733126874
184	2.307990423469626
185	2.4916911119559666
186	2.630706582064292
187	2.566321682243607
188	2.36602047659463
189	2.721158597712826
190	2.592801894744684
191	2.4740373655970584
192	2.4584810265072248
193	2.785038217874974
194	2.7907806241151514
195	2.806284628595602
196	2.8780128532920157
197	3.1645393783109412
198	3.0799088766287674
199	2.9015736251673845
200	3.0891776680228946
201	2.8705214722573054
202	3.1532587859107624
203	3.1124526352139648
204	3.0879072547937128
205	3.0403457294577887
206	2.9783991776400294
207	3.5956944304386633
208	3.3695082769013203
209	3.2329479649758115
210	3.301883354285997
211	3.5126049363745477
212	3.504322202559238
213	3.3783333897214467
214	3.6131792693068467
215	3.839129832997389
216	3.037039824399155
217	3.657584068383507
218	3.7894710092974675
219	3.487790218066141
220	3.7218482957058896
221	3.687928305716092
222	3.4711657445917417
223	3.6230598392952427
224	3.3584690743651544
225	3.7540767349403157
226	3.5159339078641785
227	3.982794176838805
228	3.581689357073958
229	3.616934516840093
230	3.9889215296381737
231	3.4411922311182854
232	4.195211832490333
233	4.012294416785036
234	3.9917684075302127
235	3.8724649221350194
236	4.09983429306107
237	3.6818061895176704
238	4.151667572173134
239	4.23378062658147
240	3.786805124053912
241	4.346139806765137
242	4.300114242914034
243	4.060320717048277
244	4.308044871142305
245	4.491625440821284
246	4.040624593503184
247	4.277635913384788
248	3.8525961115139795
249	4.583439573979373
250	4.361644064339812
