Year,tas_diff
1850,0.0578050308892581
1851,-0.05082726500617721
1852,-0.022310274497880138
1853,0.016080756228001244
1854,0.13864773983120987
1855,-0.006047507587665819
1856,-0.032094781610699716
1857,-0.14960587658401442
1858,-0.03265913728435639
1859,-0.0367282428433731
1860,-0.07060983801510524
1861,0.0801191120616408
1862,0.11517656092110928
1863,0.1426923112167626
1864,0.13948902045724207
1865,0.04172710383482764
1866,-0.10231234252015006
1867,0.09723181044064061
1868,0.2389498103788383
1869,0.11314254976587362
1870,0.055220231314892176
1871,0.05846466130928825
1872,0.16024869126672725
1873,-0.035770431249509155
1874,-0.1608467192448712
1875,0.14875347577724482
1876,0.022511883745436452
1877,-0.03125361965379452
1878,0.09811239180465142
1879,0.0507285105321377
1880,-0.005956467054659582
1881,0.04466203424167664
1882,0.0683072829605284
1883,-0.25802394915935845
1884,-0.09495609500915214
1885,-0.023002388772571936
1886,-0.023715393246525884
1887,0.07602093410718677
1888,0.036949604863796365
1889,-0.13424210323004548
1890,-0.10285157941240941
1891,0.10290129550899216
1892,-0.05398732324704033
1893,-0.06688709614645359
1894,-0.07093774107707446
1895,0.14561550240369248
1896,0.30777492843960746
1897,0.16650367996214227
1898,-0.05925716957920027
1899,-0.022546645895574105
1900,-0.13184420902732608
1901,-0.1393270878918152
1902,-0.1340320194107213
1903,-0.018588893289357616
1904,-0.14160716664360357
1905,-0.24657794140208605
1906,-0.25635941685661967
1907,-0.15881922512088162
1908,-0.019834252506925998
1909,-0.07871410686707278
1910,-0.22142488126706233
1911,-0.13015099234605582
1912,0.1417342673158843
1913,0.00691259848972537
1914,-0.10310963531759465
1915,-0.27112790381014346
1916,-0.12789221280353946
1917,0.04569414718994431
1918,-0.13835639691131033
1919,-0.03894602312063905
1920,-0.03869508677370134
1921,-0.07022760523618737
1922,-0.22281949037952964
1923,-0.15105961650576288
1924,-0.08919811061156406
1925,-0.05163399926577182
1926,0.1727850866928467
1927,0.13697550148685836
1928,0.05119657293938018
1929,0.05934566580046777
1930,-0.09508512821935963
1931,-0.08317550823266742
1932,0.011029293789162148
1933,-0.12789546408775843
1934,0.007761043910032614
1935,0.05315706537425367
1936,0.058293166942217416
1937,0.054257325918434185
1938,0.2348923790401359
1939,0.22732312785227543
1940,0.1646611404213987
1941,0.16822696690086086
1942,0.0420945276009157
1943,0.07325905834952053
1944,-0.0164688143182721
1945,0.13531266916551601
1946,0.11439993873876908
1947,0.056562314381697065
1948,0.03791744076822309
1949,0.019163643361338356
1950,-0.023656168156177382
1951,-0.045799261809618935
1952,-0.06413781376695166
1953,-0.023980677060481237
1954,-0.028379945085634836
1955,0.16668023359308903
1956,0.23238546182407954
1957,0.20799320736490878
1958,0.06129686195396705
1959,0.00464341967258719
1960,-0.07022697737031625
1961,0.10493846734546083
1962,0.0617868553551284
1963,-0.06744348561171692
1964,-0.10083312843788057
1965,-0.128285376415126
1966,-0.05193402603437172
1967,-0.0030253791791896717
1968,0.11817530007303892
1969,0.09979749414562947
1970,0.0986705707308736
1971,0.08971874665141166
1972,0.12316432521406667
1973,0.1454387919023164
1974,-0.0802675072920862
1975,-0.09404124682420056
1976,0.02236336306002676
1977,0.059450546685683836
1978,-0.04784325372474724
1979,0.05452239030784306
1980,-0.01935083816437677
1981,-0.06735510145997736
1982,-0.0481113249951613
1983,-0.10095705814375772
1984,-0.08826673874510144
1985,-0.08564080076979264
1986,-0.17638035011395048
1987,-0.16310685334617886
1988,-0.24374369361605508
1989,-0.2881478984036267
1990,-0.16950890037322652
1991,0.06051165297058747
1992,-0.050750326317133276
1993,0.0009028012704411781
1994,-0.14131531532416858
1995,-0.02116762630413782
1996,-0.12026536833059809
1997,-0.08855923635777696
1998,-0.08824722525567863
1999,-0.07093854355019868
2000,0.0802462205922927
2001,0.2126785438600569
2002,0.25027168460066895
2003,0.13159185521926386
2004,0.2055276705493292
2005,0.04157757158737441
2006,0.07695899533298478
2007,0.0921442812608928
2008,0.09253005370798428
2009,0.1459859998520865
2010,0.04958947776818945
2011,0.25476237831509874
2012,0.16732829345696687
2013,0.08576684810519408
2014,0.045574442527101855
