Year,ERF
1850,0.5839810788110291
1851,-0.20420129392445496
1852,-0.3722226187107396
1853,0.38349855405666033
1854,-0.06383248709988043
1855,-0.039464252363537865
1856,-0.05733552082001553
1857,-0.24962782440208856
1858,0.5033784969605989
1859,-0.2975627805539122
1860,0.0904626325342543
1861,-0.03602235508534593
1862,-0.08600354282437767
1863,-0.4113032587692059
1864,-0.14014990762972473
1865,0.12060007073087622
1866,0.2769135365602848
1867,-0.38493795692152366
1868,0.17261369322260126
1869,0.7760438933163887
1870,0.26346710967074405
1871,-0.171137801437993
1872,-0.21695751792019138
1873,-0.023640306366704365
1874,0.38077565759362847
1875,-0.04460565207006367
1876,0.1416371974429098
1877,0.4015354356675837
1878,0.8569280802483619
1879,0.14546969464464704
1880,0.3651573538058006
1881,0.5217550646210295
1882,-0.1975695163141459
1883,-0.8847790911698583
1884,-1.6288954025754245
1885,-0.4099646313640255
1886,0.37863246695315755
1887,0.7144019269973223
1888,-0.15841806631200137
1889,0.07253578107974185
1890,-0.20727193807716257
1891,-0.6205807546787412
1892,0.013755733567992853
1893,0.19130553483949625
1894,-0.06645091103463352
1895,0.7428438539807862
1896,0.41927017627756424
1897,0.4578553741668955
1898,0.4716484133917912
1899,0.04895681634826682
1900,0.2410019660591036
1901,0.12278999861659655
1902,0.23894444086847105
1903,-0.6508504296776391
1904,0.21077486772018184
1905,0.0941181769116237
1906,0.031457460397589045
1907,0.06555497888572091
1908,0.3431487837331533
1909,0.31975226607613344
1910,0.4626293189804926
1911,0.13139038479693332
1912,-0.24855982441533708
1913,0.3014925548372409
1914,-0.023025987055761407
1915,0.5646971395669398
1916,0.7317215315364104
1917,0.9070059255378153
1918,0.8604619318901386
1919,0.45133953184196474
1920,0.49483559794491655
1921,0.35769238407600473
1922,0.17203164722098505
1923,-0.4099941610615773
1924,0.43496485333062074
1925,0.18872798248813177
1926,-0.22795366112160675
1927,0.6305913859063565
1928,0.8041540075728995
1929,-0.2859754154638791
1930,0.41703069266792736
1931,0.4114878591790537
1932,0.39247569715844177
1933,0.024856366114484246
1934,0.30356067240744644
1935,0.5989562287858037
1936,0.3780253324273578
1937,0.4275019497106384
1938,0.8377702033484723
1939,0.33491442722756776
1940,0.1687383345159646
1941,0.67442280727252
1942,0.026084626616920265
1943,0.2682229531780027
1944,0.307409736847475
1945,0.5126779010325841
1946,0.16723926297854685
1947,0.36700748031108854
1948,0.30671799085292784
1949,0.45863154313156623
1950,0.46372378169324624
1951,0.41795092006797474
1952,-0.5542857759010815
1953,0.4297321251177847
1954,0.17069503044113038
1955,0.37319081856200953
1956,0.15206636309317506
1957,0.14315518424746781
1958,0.41869177908050614
1959,0.9025842820583478
1960,0.28986425971368424
1961,0.5141392602798781
1962,-0.08042089762658683
1963,-0.7131270610883327
1964,-0.2927460351615238
1965,-0.6323101236181372
1966,0.3338404157282784
1967,-0.20912326380671925
1968,-0.511442385770116
1969,0.28901239559276815
1970,0.4020808460120135
1971,0.10856697069572122
1972,0.11244013569125716
1973,0.13572496649156215
1974,-0.0553203275333678
1975,0.3059951910512869
1976,0.39041384618439723
1977,0.34227008474260245
1978,0.2926250501487997
1979,0.7016975843802886
1980,0.4062140480836952
1981,0.6117525256530472
1982,0.4307037645408044
1983,-0.42549563776054933
1984,0.3507686981423309
1985,0.9392938847263608
1986,0.03235627383917827
1987,0.8814630035067128
1988,0.7126859706317215
1989,1.1198082431011882
1990,0.46237173068835347
1991,0.22615076976900333
1992,-0.5905469040506114
1993,0.3443607335088113
1994,0.6057136938426178
1995,0.6639350209156968
1996,1.6147557351308235
1997,1.1535560194309111
1998,0.8928283267124324
1999,0.8764863171639411
2000,1.1973531431011832
2001,1.1648547599924446
2002,1.6873462273631503
2003,1.5860261899713537
2004,1.6660877773755316
2005,2.0897611428437637
2006,1.687124989093198
2007,1.4874507742386425
2008,1.5548513616623292
2009,1.7001487957679737
2010,1.5563724156210736
2011,1.6402547059021542
2012,1.9094417141978197
2013,2.6064301312758453
2014,1.9559437065600833
2015,2.175865310376846
2016,2.3729532160675584
2017,2.7855546402987024
2018,3.2612161410451757
2019,2.7520180822639566
2020,2.8005315377615196
2021,2.1317556616501427
2022,2.876513728921258
2023,2.5258969029657234
2024,2.9338165458813235
2025,2.7487368877132825
2026,3.6014807434352303
2027,3.1337336877668647
2028,2.817093182554343
2029,3.2128996090083044
2030,2.8471885919927664
2031,3.379384538627997
2032,3.0570493437689925
2033,3.2171611604332475
2034,2.9956927686882193
2035,2.985044553172222
2036,4.279212097177475
2037,3.3458774469479793
2038,4.087125905393521
2039,3.8725573617081066
2040,3.8292455990634693
2041,3.3641841252744973
2042,4.023235393526082
2043,3.810847049734128
2044,3.6967172544979126
2045,3.70657893513137
2046,4.033270786284428
2047,4.072575142125958
2048,4.080939932687084
2049,4.942372491812462
2050,4.0150824285210795
2051,4.363594460518424
2052,4.587694545745816
2053,4.426845074680202
2054,4.414432457996991
2055,4.718431836942993
2056,4.856873194198961
2057,4.496913061639413
2058,4.670135585537449
2059,5.427637058712659
2060,5.363772539960198
2061,4.940669095041334
2062,4.756141878637237
2063,5.0340680469171035
2064,4.8090649451689345
2065,5.136252541229553
2066,4.76436318426959
2067,5.018619496329264
2068,5.16143713696178
2069,4.729708366239007
2070,5.404385806650403
2071,5.15083756684707
2072,5.084723153782347
2073,5.114424449347984
2074,4.888618651399262
2075,5.1160549225902425
2076,5.507020351857626
2077,5.110717938106793
2078,5.238375726441708
2079,5.37831261127832
2080,4.921731569437608
2081,5.854259594067953
2082,4.8527554206535815
2083,5.888342928896907
2084,5.216294215329082
2085,5.4077596900402005
2086,5.348387155548318
2087,4.99774174184774
2088,5.287601019588445
2089,5.344062415214964
2090,5.467540399774726
2091,5.4985058070618225
2092,5.206988207893703
2093,5.0851279103809865
2094,6.08396162081457
2095,5.675980159714489
2096,5.183943412476429
2097,5.322459489131617
2098,5.439172756786227
2099,5.017780509087962
2100,5.433192411847886
