Year,ERF
1850,0.5839810788110291
1851,-0.20420129392445496
1852,-0.3722226187107396
1853,0.38349855405666033
1854,-0.06383248709988043
1855,-0.039464252363537865
1856,-0.05733552082001553
1857,-0.24962782440208856
1858,0.5033784969605989
1859,-0.2975627805539122
1860,0.0904626325342543
1861,-0.03602235508534593
1862,-0.08600354282437767
1863,-0.4113032587692059
1864,-0.14014990762972473
1865,0.12060007073087622
1866,0.2769135365602848
1867,-0.38493795692152366
1868,0.17261369322260126
1869,0.7760438933163887
1870,0.26346710967074405
1871,-0.171137801437993
1872,-0.21695751792019138
1873,-0.023640306366704365
1874,0.38077565759362847
1875,-0.04460565207006367
1876,0.1416371974429098
1877,0.4015354356675837
1878,0.8569280802483619
1879,0.14546969464464704
1880,0.3651573538058006
1881,0.5217550646210295
1882,-0.1975695163141459
1883,-0.8847790911698583
1884,-1.6288954025754245
1885,-0.4099646313640255
1886,0.37863246695315755
1887,0.7144019269973223
1888,-0.15841806631200137
1889,0.07253578107974185
1890,-0.20727193807716257
1891,-0.6205807546787412
1892,0.013755733567992853
1893,0.19130553483949625
1894,-0.06645091103463352
1895,0.7428438539807862
1896,0.41927017627756424
1897,0.4578553741668955
1898,0.4716484133917912
1899,0.04895681634826682
1900,0.2410019660591036
1901,0.12278999861659655
1902,0.23894444086847105
1903,-0.6508504296776391
1904,0.21077486772018184
1905,0.0941181769116237
1906,0.031457460397589045
1907,0.06555497888572091
1908,0.3431487837331533
1909,0.31975226607613344
1910,0.4626293189804926
1911,0.13139038479693332
1912,-0.24855982441533708
1913,0.3014925548372409
1914,-0.023025987055761407
1915,0.5646971395669398
1916,0.7317215315364104
1917,0.9070059255378153
1918,0.8604619318901386
1919,0.45133953184196474
1920,0.49483559794491655
1921,0.35769238407600473
1922,0.17203164722098505
1923,-0.4099941610615773
1924,0.43496485333062074
1925,0.18872798248813177
1926,-0.22795366112160675
1927,0.6305913859063565
1928,0.8041540075728995
1929,-0.2859754154638791
1930,0.41703069266792736
1931,0.4114878591790537
1932,0.39247569715844177
1933,0.024856366114484246
1934,0.30356067240744644
1935,0.5989562287858037
1936,0.3780253324273578
1937,0.4275019497106384
1938,0.8377702033484723
1939,0.33491442722756776
1940,0.1687383345159646
1941,0.67442280727252
1942,0.026084626616920265
1943,0.2682229531780027
1944,0.307409736847475
1945,0.5126779010325841
1946,0.16723926297854685
1947,0.36700748031108854
1948,0.30671799085292784
1949,0.45863154313156623
1950,0.46372378169324624
1951,0.41795092006797474
1952,-0.5542857759010815
1953,0.4297321251177847
1954,0.17069503044113038
1955,0.37319081856200953
1956,0.15206636309317506
1957,0.14315518424746781
1958,0.41869177908050614
1959,0.9025842820583478
1960,0.28986425971368424
1961,0.5141392602798781
1962,-0.08042089762658683
1963,-0.7131270610883327
1964,-0.2927460351615238
1965,-0.6323101236181372
1966,0.3338404157282784
1967,-0.20912326380671925
1968,-0.511442385770116
1969,0.28901239559276815
1970,0.4020808460120135
1971,0.10856697069572122
1972,0.11244013569125716
1973,0.13572496649156215
1974,-0.0553203275333678
1975,0.3059951910512869
1976,0.39041384618439723
1977,0.34227008474260245
1978,0.2926250501487997
1979,0.7016975843802886
1980,0.4062140480836952
1981,0.6117525256530472
1982,0.4307037645408044
1983,-0.42549563776054933
1984,0.3507686981423309
1985,0.9392938847263608
1986,0.03235627383917827
1987,0.8814630035067128
1988,0.7126859706317215
1989,1.1198082431011882
1990,0.46237173068835347
1991,0.22615076976900333
1992,-0.5905469040506114
1993,0.3443607335088113
1994,0.6057136938426178
1995,0.6639350209156968
1996,1.6147557351308235
1997,1.1535560194309111
1998,0.8928283267124324
1999,0.8764863171639411
2000,1.1973531431011832
2001,1.1648547599924446
2002,1.6873462273631503
2003,1.5860261899713537
2004,1.6660877773755316
2005,2.0897611428437637
2006,1.687124989093198
2007,1.4874507742386425
2008,1.5548513616623292
2009,1.7001487957679737
2010,1.5563724156210736
2011,1.6402547059021542
2012,1.9094417141978197
2013,2.6064301312758453
2014,1.9559437065600833
2015,2.1236097289757154
2016,2.6498422250861045
2017,2.659860555857244
2018,1.9275496097540041
2019,2.5771364249630304
2020,2.7781132793434167
2021,2.81726137580326
2022,2.9831903758501923
2023,2.8740424870282495
2024,3.262098710190259
2025,3.0156464896162136
2026,2.7736896882419186
2027,2.8510988438478777
2028,3.178302427061852
2029,3.5447567285096238
2030,3.456479223503674
2031,3.667915494976683
2032,3.1592310340682395
2033,3.91845994870962
2034,2.898551464669
2035,3.613446169495014
2036,3.9467161643245303
2037,3.3940276381868704
2038,4.093979655904331
2039,4.2039639067340655
2040,4.298471550018393
2041,4.233340096474272
2042,4.546566543458117
2043,4.278098247776723
2044,4.1273155378184025
2045,4.222642743801165
2046,4.693402805995842
2047,4.876118513752403
2048,4.967241003593615
2049,4.854974156894019
2050,5.156998803613405
2051,5.363173547490318
2052,5.117483521908852
2053,5.360770750632924
2054,5.180326039818431
2055,5.529551079873384
2056,5.4866548860452315
2057,4.998311702651122
2058,5.5045098263132894
2059,5.359324608383156
2060,5.921332713713634
2061,5.90673914253397
2062,5.531747846617192
2063,6.273956366319808
2064,5.534984150256539
2065,6.148788636159772
2066,6.49038475945056
2067,6.170280884644837
2068,6.6473234312138905
2069,6.4720232017315995
2070,6.675366266372063
2071,6.654465985192318
2072,6.175558661371814
2073,6.640208809363224
2074,7.073524055762075
2075,6.706192663815979
2076,6.790270994185221
2077,7.229488250892556
2078,7.474949392744531
2079,7.667076786108833
2080,7.075671958902708
2081,7.622130457841218
2082,7.551121982812577
2083,7.4332455270692925
2084,7.736706664149597
2085,8.043992261243446
2086,7.3828005292866425
2087,8.562530594794412
2088,8.337542099525969
2089,8.656130333807665
2090,7.762733466093129
2091,8.85665826272982
2092,8.741011700807958
2093,8.524240116397769
2094,8.940220627283349
2095,9.557872203042184
2096,9.254347267663482
2097,9.262028598050943
2098,9.275710652828057
2099,9.312144351918764
2100,9.366884855999963
