Year,tas_diff
1850,0.1556860666985587
1851,0.04568824551818277
1852,0.019951225463554156
1853,0.15053746850960387
1854,0.036037489042936736
1855,-0.21233316676959005
1856,-0.2760384897636653
1857,-0.18217136021682162
1858,-0.06781854229178316
1859,-0.006889677871027636
1860,0.20010191147722367
1861,0.0865695515222093
1862,0.1979096068865207
1863,0.27105237266751503
1864,-0.0013100483881232378
1865,-0.19917600023107965
1866,-0.03210678097628429
1867,0.11888843287049712
1868,0.17622132614064714
1869,0.06017291641607153
1870,-0.12324820530656662
1871,-0.1102770136498326
1872,-0.11916891716365674
1873,-0.20959323029222376
1874,-0.204622122800555
1875,0.11342968437725175
1876,0.13237289878323857
1877,0.0379003695608346
1878,0.016962672955163738
1879,-0.1886352413454353
1880,-0.10966562913992806
1881,-0.011061106828388668
1882,-0.07966939755936368
1883,-0.21522234444734673
1884,0.01197388068984756
1885,0.021864653096123343
1886,-0.027928859767438058
1887,-0.12997428986478798
1888,-0.06289595886692156
1889,-0.1273462378584839
1890,-0.2193689310331529
1891,0.049315171962017845
1892,0.020565729080691014
1893,0.01194547626832497
1894,0.03995457656129063
1895,0.17316440476942488
1896,0.08473621643286997
1897,-0.12448374553459127
1898,0.05310809007985064
1899,0.004755615156278203
1900,0.07847690592448184
1901,-0.005728145225439046
1902,0.0689238255000072
1903,0.15562796908082965
1904,-0.10192383535252858
1905,0.13091807395669774
1906,0.23726572124204237
1907,0.15791818905714017
1908,-0.15152915604065617
1909,-0.20210111989894905
1910,-0.18341295377459127
1911,-0.001689400260887139
1912,0.1834856192298065
1913,0.07797289185831353
1914,0.04822561496505247
1915,0.12473120941961222
1916,0.11282616633581607
1917,0.029158196946892978
1918,0.004376167167500999
1919,-0.018995779993654288
1920,0.02126734957740395
1921,0.010054773028019215
1922,-0.06587508773508188
1923,-0.01041875908394077
1924,0.22959579354982276
1925,0.020236732204548635
1926,0.04906514398273132
1927,-0.03897217091447036
1928,0.10445546418887626
1929,0.15216424818391217
1930,-0.08419753696244231
1931,0.019728894743807457
1932,-0.11903226530349584
1933,0.03151140547938558
1934,0.05744058523697482
1935,0.08998154373622061
1936,-0.037095030839957466
1937,-0.17876548035546042
1938,0.12163717890444076
1939,0.36470660916946807
1940,0.2277323325276246
1941,0.10537225961839758
1942,0.2312456701593079
1943,0.18027463249330472
1944,0.06665920778820278
1945,-0.007207227199576616
1946,-0.2321862013749303
1947,0.052590642780994235
1948,0.05373084628838287
1949,0.14656561788068972
1950,0.1420784455614732
1951,0.09955958228269568
1952,0.020881529191272896
1953,-0.21385585689900632
1954,-0.192198433668274
1955,-0.14853881133880842
1956,-0.047845191977505946
1957,0.12569251853515773
1958,0.0969729490736545
1959,-0.006194759926133997
1960,0.1609348926325697
1961,0.1852910159223718
1962,0.030955219977579995
1963,0.058791184740672575
1964,0.3776274985813639
1965,0.17558773332631095
1966,-0.06035384302211694
1967,-0.0959824566769078
1968,0.25701794293704694
1969,0.28346967617665136
1970,0.2649827680332197
1971,0.14908986363819243
1972,-0.027243602471733575
1973,0.16691650055521645
1974,0.24386573713429158
1975,0.38860322935263414
1976,0.4833747701411666
1977,0.36504853676161786
1978,0.2630409918660511
1979,0.2128317235739371
1980,0.21861422278628034
1981,0.22691478139012888
1982,0.19412638494601742
1983,0.3498137731075776
1984,0.047197964537434745
1985,-0.09321184735084864
1986,-0.006206705151392766
1987,0.19081386341923923
1988,0.2017757887626529
1989,0.025123479154463557
1990,-0.053370884387255124
1991,-0.005866129726984304
1992,0.054027045832980625
1993,0.35870187922603347
1994,0.35260820444465546
1995,0.24548787899771252
1996,0.0706429466345273
1997,-0.08350026946919697
1998,-0.28200045947772845
1999,0.04852521337913285
2000,0.18260564624376996
2001,0.252777352214989
2002,0.029617344649265354
2003,0.11507614845415726
2004,0.24509776443175224
2005,0.2839560899583158
2006,0.2390317528243029
2007,0.24770381694078436
2008,0.16260532089893887
2009,0.1753054149332115
2010,0.11008405159141588
2011,0.21867505085916927
2012,0.35349513296731017
2013,0.29438820332886717
2014,0.19265389568232694
2015,0.320191624430733
2016,0.21285577973123027
2017,0.2592461249412743
2018,0.24097407085832567
2019,0.1975094370127639
2020,0.22640608983677035
2021,0.09809464467784812
2022,0.3265911900581291
2023,0.47823643588586306
2024,0.26836741025742383
2025,0.3826375138141864
2026,0.44116003687288385
2027,0.15827555634798562
2028,0.04530196093962835
2029,0.317264352476611
2030,0.5028847619062256
2031,0.4052832754152689
2032,0.3640111993999593
2033,0.20308534472243278
2034,0.19688904559755382
2035,0.12045428948251247
2036,0.24997309484224517
2037,0.26739028269499654
2038,0.28411156344331934
2039,0.09924535235128817
2040,0.07032264412571343
2041,0.16440835099637363
2042,0.41594316739938053
2043,0.4166963437456166
2044,0.3623590302604063
2045,0.07444906652439687
2046,-0.04937254423239912
2047,0.33922455106102123
2048,0.1761088262601782
2049,0.11288431375058172
2050,0.36437679885716
2051,0.3212524316420262
2052,-0.03240881522318473
2053,0.11197899093701547
2054,0.10303420926735662
2055,0.2234608161376237
2056,0.3254150903465798
2057,0.42265393753098435
2058,0.2578512090460894
2059,0.22442169332085626
2060,0.22529066861472513
2061,0.17013628924991675
2062,0.21678331729310152
2063,0.41109045403822053
2064,0.3012174087516235
2065,0.13685291492662932
2066,0.06012813301066311
2067,0.40474455193044045
2068,0.5099481732055882
2069,0.4275875379107994
2070,0.30803558906441
2071,0.46181254107209924
2072,0.5735218314548551
2073,0.34864795254072645
2074,0.2635599647055513
2075,0.32529396725353266
2076,0.47753857085658913
2077,0.43580512368592084
2078,0.28461283608877697
2079,-0.05194709690303023
2080,0.24034489368543
2081,0.4158112495259507
2082,0.3057331208698977
2083,0.21797431271331558
2084,0.12270721538850937
2085,0.3668562308729584
2086,0.3724956152924901
2087,0.05909619519914777
2088,0.3588054056635994
2089,0.34396846632929057
2090,0.13278848736238436
2091,0.2605711246830089
2092,0.27638630126354613
2093,0.24440876264784528
2094,0.3538828776611229
2095,0.5155413508996105
2096,0.36241454280403973
2097,0.2385972806900747
2098,0.39207210132609926
2099,0.3187125167708862
2100,0.2469318846201629
